@RELATION movement

@ATTRIBUTE mean_x NUMERIC
@ATTRIBUTE mean_y NUMERIC
@ATTRIBUTE mean_z NUMERIC
@ATTRIBUTE mean_mag NUMERIC
@ATTRIBUTE var_x NUMERIC
@ATTRIBUTE var_y NUMERIC
@ATTRIBUTE var_z NUMERIC
@ATTRIBUTE var_mag NUMERIC
@ATTRIBUTE max_x NUMERIC
@ATTRIBUTE max_y NUMERIC
@ATTRIBUTE max_z NUMERIC
@ATTRIBUTE max_mag NUMERIC
@ATTRIBUTE max_x_en NUMERIC
@ATTRIBUTE max_y_en NUMERIC
@ATTRIBUTE max_z_en NUMERIC
@ATTRIBUTE max_mag_en NUMERIC
@ATTRIBUTE x_en NUMERIC
@ATTRIBUTE y_en NUMERIC
@ATTRIBUTE z_en NUMERIC
@ATTRIBUTE mag_en NUMERIC
@ATTRIBUTE operation {screw,unscrew}
@ATTRIBUTE grip {grip1,grip2}

@DATA
0.008392800000000008,-0.0345452,-0.0167684,1.3305619999999998,1.19838766782816,0.17482208647696,1.0455950362414401,0.6498825101560001,5.7114,1.5493,3.7585,5.905,110.69606570098367,45.01707933501043,106.78508197646859,122.80856407930337,8730.186222366776,3135.204137993246,8262.917815072957,6410.731054075786,unscrew,grip2
-0.087767,-0.0499612,-0.0017029999999999986,0.9768720000000001,0.721750857931,0.13470337797456,0.579162523251,0.491495019616,3.6213,1.7125,3.3972,4.769,92.61414949264088,29.459208696479223,65.5623968554194,120.54120336773757,6101.781342794064,2622.8083124061513,6128.862067372487,5427.240645506956,unscrew,grip2
0.0361826,-0.0665282,0.030702200000000002,1.57358,1.67895466259724,0.24522520122476002,1.3511763346551602,0.8058573716,5.33,1.9996,4.6458,5.854,97.7923476974244,35.8197441016462,100.60485393055592,72.98418218824057,10925.094574930925,3892.8436404247077,9325.48610958394,7842.325923889347,unscrew,grip2
-0.023701999999999997,-0.025201,0.059808999999999994,0.8420620000000001,0.5639375717560001,0.09852473705899999,0.315408648739,0.27352849015599995,3.1591,1.1403,2.3457,3.163,68.04428615059824,25.53452883824948,45.23820279449814,79.75727124520142,5575.441561398489,2331.3422100068256,4530.338610872041,4256.762868875985,unscrew,grip2
0.11041320000000002,-0.067216,0.12037600000000002,1.370548,1.46572478858576,0.16509431990399998,0.9379271337039999,0.7215565756959998,5.8673,1.3335,3.8113,6.577,110.95922502150911,37.179907930663205,83.91985224575733,87.17078206883292,9228.780872771453,3079.3047127453524,7758.520806116645,6992.304429874708,unscrew,grip2
0.17567439999999998,-0.06996279999999999,0.1066238,1.598438,1.7665063730246398,0.22646614465616,1.3982521476935599,0.883420258156,5.2131,1.6263,3.865,5.549,102.37666081646859,35.23731357287427,150.36231788606383,84.59882922616502,10801.36952084232,3726.203031591616,9515.264021953357,7931.741966914582,unscrew,grip2
0.036272000000000006,-0.061922200000000004,0.05623340000000001,1.15101,1.1707190879759999,0.13201711968716,0.7578552445444401,0.7441154779000001,5.0784,1.3809,2.7339,5.606,97.65085578506037,29.450524860625176,77.98611668799903,140.8541752092073,7980.572040819894,2833.5897528070145,6620.211854512364,6493.779244786152,unscrew,grip2
-0.04823099999999999,-0.0415328,-0.016638399999999987,1.430968,1.524758975339,0.20123659540416,1.0667330278854399,0.749357314976,5.1281,2.3818,4.4974,6.021,105.12331487875404,40.468625951519535,119.13954608902289,71.67321187326043,9368.14200998576,3422.8333125357185,8262.522822256858,6962.378243902541,unscrew,grip2
-0.063727,-0.045845399999999994,0.0110566,1.011348,0.717116137251,0.11370474427884002,0.44627222265644,0.260540726896,2.8582,1.0381,2.0996,3.007,123.3225753689554,33.60458384381733,84.3237210685341,35.21239470778337,5901.6786319057655,2416.4706724893917,5074.114771741875,4463.476661152087,unscrew,grip2
-0.0334826,-0.0609636,0.036671999999999996,0.98576,0.83551849999724,0.12672847631504,0.557375517296,0.5541017344,3.9319,1.51,2.7511,4.307,77.3339452513968,37.094110992562186,76.36674663710625,126.4063117855546,6510.544961982214,2650.7711216750004,5655.767971940319,5399.251415323646,unscrew,grip2
-0.06319119999999999,-0.050747799999999996,0.039444400000000004,0.6611739999999999,0.25310086528256004,0.053543075975160004,0.25309272142864,0.130759191724,1.793,0.9864,1.858,2.061,47.75055651867327,23.53831079186158,61.830066100897945,34.43270634348461,3618.41106248683,1648.9572384356757,3856.0271785856826,3122.7642663831607,unscrew,grip2
-0.042246200000000005,-0.05414819999999999,0.0458498,0.9508099999999999,0.8187180408455599,0.13506432613676,0.49248889181996003,0.5490367579,6.1887,1.8803,4.5555,6.39,78.81424004258142,32.026627992649985,52.31827374049532,85.64549626702232,7705.831275026998,2906.4097240945885,6394.458600955466,6153.6220574374975,unscrew,grip2
-0.09608019999999999,-0.0943836,-0.011510800000000014,1.2431379999999999,1.2389892100279598,0.15447625305103999,0.77024413488336,0.636583454956,6.6251,1.7479,3.431,6.671,93.74586079400568,29.971436789980036,74.16371115269526,78.3745707567142,9281.664276665637,3031.2593172518555,7464.814422764705,6952.009843094249,unscrew,grip2
-0.08335560000000002,-0.06783760000000001,0.002774199999999997,1.114674,1.1268811900686402,0.15879130546623998,0.8397868639943599,0.8944696997239999,5.3954,1.9278,4.9707,7.35,83.16818848902739,40.54483792288137,75.04912304843931,202.5801744386116,8010.829092755974,3039.65936089326,7331.308203478409,6853.914813612666,unscrew,grip2
-0.0530928,-0.08252720000000001,-0.009767200000000002,1.368576,1.2755855068681599,0.18120857306015997,0.99622483412416,0.5896740202240001,4.9918,1.631,3.3696,5.414,100.32135479943615,33.94870948954374,146.68339710531433,70.1116572474494,8693.889550309137,3185.507468024586,7508.290593899752,6497.85822571704,unscrew,grip2
-0.03910279999999999,-0.06739400000000001,0.011314999999999992,1.1197519999999999,0.8342812719921601,0.11249986956399999,0.662923792475,0.362060198496,2.8542,1.3519,2.4158,3.366,90.54315327438366,30.454528090130278,107.27924435531814,58.65589099212501,6385.809465359398,2438.9407927845523,6054.201339483054,4930.2287323508635,unscrew,grip2
0.06382199999999999,-0.053826399999999996,0.08506660000000002,1.24105,1.498155745756,0.15260711246304,1.03193692018444,1.1567247315,5.1925,1.434,5.4962,7.323,118.05530548196018,24.571112878953027,75.99820206433895,177.1119460083945,9185.094915375881,3123.160872887095,8128.091467719585,8140.26246046245,unscrew,grip2
-0.0019487999999999986,-0.009217600000000003,-0.013703600000000002,1.149722,0.98173115333856,0.15627476453024,0.6829209867470399,0.499333484716,3.2408,1.4177,4.136,4.801,76.33933178561043,32.47820021550586,77.3849690192387,66.48141588065405,7455.95297455312,2864.6120589282777,6284.084370088648,5842.128386855168,unscrew,grip2
-0.06651539999999999,-0.015300800000000005,-0.0016478000000000037,1.0507760000000002,0.63751363910284,0.11065738547936001,0.77710511529516,0.42582199382400004,3.053,0.9752,3.6536,3.984,77.07821588008271,39.62099438990379,98.40220274691521,89.6492518863509,5672.573128294956,2384.406469208679,6489.091223619181,5104.2344737020885,unscrew,grip2
-0.0792614,-0.0296814,-0.023553199999999996,1.14696,0.89612584781004,0.13847928619404,0.7464039004497599,0.4732513744,3.3852,1.2282,3.225,3.814,80.37186039236869,41.007140224646065,98.7256179965036,65.80686335864172,6685.172438464751,2684.778373311051,6666.75860943782,5754.761317751412,unscrew,grip2
0.032529999999999996,-0.0843032,-0.019123999999999995,1.6193719999999998,2.1527592913799998,0.24346410306976,1.3958874653839999,1.178232009616,6.1929,1.875,4.3057,6.781,167.15210986544557,39.26538332913833,133.16104539162427,124.4757660988658,11079.817967904979,3737.1604639089255,9049.291543420968,8898.108780555138,unscrew,grip2
0.04606280000000001,-0.116993,0.08497800000000001,1.24801,1.00942560633616,0.170491819211,0.8276723087160001,0.4731220179000001,4.0461,1.485,3.9824,4.663,92.42056334579816,51.51656450760005,89.09021264972614,67.55823341247813,7829.04745501427,2933.8150242601905,7436.756404107376,5909.07435001482,unscrew,grip2
0.0339364,-0.1354104,0.0976334,0.9604659999999999,0.5601680894350399,0.09576591637184,0.50146307474444,0.263948704844,2.8539,1.1147,2.4268,3.701,91.04875421482424,41.757180124155916,84.25995785596383,44.58172571246437,5146.181742602142,2192.5117437134995,5596.364922939559,4378.55423024923,unscrew,grip2
0.0658077922077922,-0.15197229437229434,0.12172835497835496,0.8104004329004328,0.46599553413841577,0.06463343879949776,0.35101583822196925,0.2671616599998126,2.4683,0.9292,2.3335,3.232,62.884473655002886,26.445142744696305,49.203417460319116,65.71449842249524,4291.908957916086,1634.9851456428519,3961.7779752790825,3680.2916015753126,unscrew,grip2
